Course name	Unique ID	start date	end date	Location
Room Hire	70168	21/7/10	21/7/10	London
Silverlight 101: Rookie	70169	18/10/10	20/10/10	London
Bespoke - Client Site	70170	26/7/10	28/7/10	On-site
Bespoke - Client Site	70171	30/7/10	30/7/10	London
Room Hire	70172	5/8/10	6/8/10	London
Room Hire	70173	3/8/10	4/8/10	London
Room Hire	70174	27/8/10	27/8/10	London
Room Hire	70175	20/8/10	20/8/10	London
Search Engine Optimisation 101 Rookie	70176	22/7/10	22/7/10	London
Flex Data and Communications	70177	23/9/10	24/9/10	London
Cancelled	70178	1/7/10	1/7/10	Cardiff
Captivate 101 Rookie	70179	7/10/10	8/10/10	Glasgow
Flash 101 Rookie	70180	25/10/10	26/10/10	Glasgow
Cancelled	70181	27/10/10	28/10/10	Glasgow
Flash ACA	70182	29/10/10	29/10/10	Glasgow
Cancelled	70183	21/10/10	21/10/10	Cardiff
Flex Data and Communications	70184	4/11/10	5/11/10	London
AutoCAD ACA Prep / Exam	70185	4/11/10	5/11/10	London
Final Cut Pro 300 Hotshot	70186	25/11/10	26/11/10	London
Final Cut Pro 300 Hotshot	70187	1/9/10	3/9/10	London
Room Hire	70188	22/7/10	23/7/10	London
Bespoke Course	70189	19/7/10	19/7/10	
10 Training Voucher days	70190	20/7/10	21/7/10	Manchester
10 Training Voucher days	70191	19/7/10	19/7/10	London
Room Hire	70192	31/8/10	31/8/10	London
Room Hire	70193	9/8/10	9/8/10	London
Dreamweaver 101 Rookie	70194	16/8/10	18/8/10	Glasgow
Flash 101 Rookie	70195	19/8/10	20/8/10	Glasgow
Mac OS X Support Essentials	70196	18/8/10	20/8/10	Manchester
Mac OS X Support Essentials	70197	8/9/10	10/9/10	Manchester
Cancelled	70198	20/8/10	20/8/10	London
Captivate 101 Rookie	70200	13/9/10	14/9/10	Newcastle
Captivate 201 Hotshot	70201	15/9/10	16/9/10	Newcastle
Flash 101 ACA Weekends	70202	21/8/10	21/8/10	London
Cinema 4D 101 Rookie	70203	2/8/10	4/8/10	On-site
Cancelled	70204	25/10/10	29/10/10	London
Captivate 201 Hotshot	70205	11/8/10	12/8/10	London
AutoCAD ACA Prep / Exam	70207	30/9/10	1/10/10	Manchester
Bespoke - Client Site	70208	6/10/10	7/10/10	Cardiff
After Effects 101 Rookie	70209	27/9/10	28/9/10	Manchester
Captivate 201 Hotshot	70210	11/11/10	12/11/10	Newcastle
Apple Exam	70211	26/11/10	26/11/10	London
Flex: Charting & Dashboard Apps	70214	21/10/10	22/10/10	London
Graphic Design Concepts	70215	24/9/10	24/9/10	London
Bespoke Course	70216	28/7/10	28/7/10	
10 Training Voucher days	70217	28/7/10	28/7/10	London
Cancelled	70218	11/8/10	12/8/10	London
Photoshop 101 Rookie	70219	9/8/10	10/8/10	London
InDesign 101 Rookie	70220	11/8/10	12/8/10	London
Flash 101 ACA Weekends	70221	23/10/10	23/10/10	London
**HOLIDAY**	70222	29/7/10	30/7/10	Glasgow
**HOLIDAY**	70223	5/8/10	6/8/10	London
**HOLIDAY**	70224	9/8/10	13/8/10	Manchester
**HOLIDAY**	70225	16/8/10	20/8/10	Glasgow
**HOLIDAY**	70226	31/8/10	31/8/10	London
**HOLIDAY**	70228	17/9/10	17/9/10	Manchester
**HOLIDAY**	70229	21/10/10	22/10/10	Glasgow
Cancelled	70230	25/10/10	25/10/10	Glasgow
Cancelled	70231	30/11/10	30/11/10	Glasgow
Photoshop 201 Hotshot	70232	11/8/10	12/8/10	London
Cancelled	70233	13/8/10	13/8/10	London
Motion 101 Rookie	70234	8/11/10	10/11/10	London
Cancelled	70235	1/9/10	3/9/10	London
Cancelled	70236	10/9/10	10/9/10	Manchester
Cancelled	70237	6/9/10	7/9/10	Manchester
Cancelled	70238	8/9/10	9/9/10	Manchester
Cancelled	70239	23/8/10	24/8/10	Manchester
Cancelled	70240	25/8/10	27/8/10	Manchester
Adobe AIR 101 Rookie	70241	11/11/10	12/11/10	Manchester
Photoshop 101 Rookie	70242	20/9/10	21/9/10	Manchester
Cancelled	70243	22/9/10	23/9/10	Manchester
Flash 101 Rookie	70244	16/8/10	17/8/10	London
**HOLIDAY**	70245	30/7/10	30/7/10	London
**HOLIDAY**	70246	6/8/10	6/8/10	London
**HOLIDAY**	70247	23/8/10	27/8/10	London
VMWare Training (QA)	70248	10/9/10	10/9/10	On-site
Cancelled	70249	17/8/10	17/8/10	Glasgow
Implementing a Microsoft SQL Server 2005 Database	70250	2/8/10	6/8/10	QA
Flex Consultancy	70251	31/8/10	1/9/10	On-site
After Effects 101 Rookie	70252	13/8/10	13/8/10	Manchester
Bespoke - Client Site	70253	7/9/10	9/9/10	On-site
Cancelled	70254	6/9/10	7/9/10	Glasgow
Photoshop 101 Rookie	70255	6/9/10	7/9/10	London
Final Cut Pro 101 Rookie	70256	1/9/10	3/9/10	Manchester
Final Cut Pro 300 Hotshot	70257	6/9/10	8/9/10	Manchester
Bespoke Course	70258	23/8/10	24/8/10	London
Bespoke Course	70259	27/8/10	27/8/10	London
Photoshop 101 ACA Weekends	70260	25/9/10	25/9/10	London
Training Vouchers	70261	4/8/10	4/8/10	London
**HOLIDAY**	70262	5/8/10	5/8/10	London
QuarkXPress 201 Hotshot	70263	20/10/10	22/10/10	Manchester
Illustrator 101 Rookie	70264	22/10/10	22/10/10	Manchester
Training Vouchers	70266	6/8/10	6/8/10	London
Cancelled	70267	23/8/10	24/8/10	Manchester
10 Training Voucher days	70268	9/8/10	9/8/10	Manchester
Adobe Print Production Workflow	70269	17/9/10	17/9/10	London
**HOLIDAY**	70270	26/8/10	27/8/10	London
**HOLIDAY**	70271	29/9/10	30/9/10	London
Writing for the Web	70272	9/11/10	9/11/10	On-site
Cancelled	70273	13/10/10	14/10/10	Manchester
Bespoke Course	70274	13/9/10	14/9/10	On-site
Designers Fiesta	70275	24/9/10	24/9/10	London
InDesign 101 Rookie (EVE)	70276	12/10/10	12/10/10	London
InDesign 101 Weekends	70278	16/10/10	16/10/10	London
Wordpress for Blogging	70279	15/10/10	15/10/10	London
Cancelled	70280	25/12/10	27/12/10	Birmingham
Bespoke - Client Site	70281	15/9/10	15/9/10	On-site
Cancelled	70282	25/8/10	26/8/10	London
Cinema 4D 201 Hotshot	70283	9/12/10	10/12/10	London
InDesign 201 Hotshot	70284	25/8/10	26/8/10	London
Room Hire	70285	16/8/10	17/8/10	London
After Effects 201 Hotshot	70287	11/10/10	12/10/10	London
Cancelled	70288	18/10/10	19/10/10	London
Dreamweaver ACA	70289	25/9/10	25/9/10	London
InDesign 101 Rookie	70290	23/8/10	24/8/10	On-site
WACOM DAY	70291	5/10/10	5/10/10	London
Cinema 4D 201 Hotshot	70292	14/10/10	15/10/10	London
Bespoke - Client Site	70293	18/8/10	19/8/10	On-site
Bespoke - Client Site	70294	25/8/10	25/8/10	On-site
**HOLIDAY**	70295	23/8/10	24/8/10	Glasgow
**HOLIDAY**	70296	26/8/10	26/8/10	Glasgow
**HOLIDAY**	70297	9/12/10	7/1/11	London
Dreamweaver Day 4 ACA	70298	25/11/10	25/11/10	London
Dreamweaver ACA	70299	26/11/10	26/11/10	London
Inventor 101 Rookie	70300	20/9/10	22/9/10	On-site
AutoCAD 101 Rookie	70301	4/9/10	4/9/10	London
Training Vouchers	70302	19/8/10	19/8/10	London
10 Training Voucher days	70303	19/8/10	19/8/10	London
**HOLIDAY**	70304	1/10/10	1/10/10	London
**HOLIDAY**	70305	25/8/10	27/8/10	London
Flash 101 Rookie	70306	14/2/11	15/2/11	London
Flash 201 HotShot	70307	16/2/11	17/2/11	London
Flash ACA	70308	18/2/11	18/2/11	London
Javascript 101 Rookie	70309	4/10/10	5/10/10	London
**HOLIDAY**	70310	25/10/10	29/10/10	London
AutoCAD ACA Prep / Exam	70311	2/12/10	3/12/10	London
Cancelled	70312	1/10/10	1/10/10	On-site
Fireworks 101 Rookie	70313	1/10/10	1/10/10	On-site
**HOLIDAY**	70314	27/8/10	27/8/10	London
**HOLIDAY**	70315	6/12/10	10/12/10	London
**HOLIDAY**	70317	3/1/11	7/1/11	London
**HOLIDAY**	70318	10/1/11	14/1/11	London
Cancelled	70319	4/11/10	4/11/10	Manchester
Flex 101 Developing RIAs	70320	15/11/10	17/11/10	Manchester
Cancelled	70321	18/11/10	19/11/10	Manchester
Bespoke Course	70322	25/9/10	25/9/10	London
Cancelled	70323	11/10/10	13/10/10	London
Cancelled	70324	14/10/10	15/10/10	London
Dreamweaver 101 Rookie	70325	25/10/10	27/10/10	London
**HOLIDAY**	70326	1/9/10	3/9/10	London
**HOLIDAY**	70327	31/8/10	3/9/10	London
InDesign 101 Rookie	70328	20/9/10	21/9/10	London
Bespoke - At Academy Class	70329	3/11/10	3/11/10	London
Photoshop 101 ACA Weekends	70330	13/11/10	13/11/10	Manchester
Bespoke - At Academy Class	70331	18/10/10	19/10/10	London
Cancelled	70332	20/9/10	24/9/10	On-site
Flash - Jumpstart - Zero to Hero	70333	20/9/10	24/9/10	On-site
Cinema 4D 101 Rookie	70334	10/9/10	10/9/10	London
Illustrator 101 Rookie	70336	29/10/10	29/10/10	Cardiff
Bespoke - At Academy Class	70337	18/10/10	22/10/10	London
**HOLIDAY**	70338	16/9/10	17/9/10	London
Training Vouchers	70339	7/9/10	7/9/10	Glasgow
Room Hire	70340	11/10/10	12/10/10	London
After Effects 201 Hotshot	70341	28/10/10	29/10/10	London
Flex Data and Communications	70342	16/12/10	17/12/10	London
Training Vouchers	70343	10/9/10	10/9/10	London
Training Vouchers	70344	10/9/10	10/9/10	
Cancelled	70345	14/10/10	15/10/10	London
**HOLIDAY**	70346	20/9/10	20/9/10	London
**HOLIDAY**	70347	21/10/10	21/10/10	London
Cancelled	70348	26/10/10	26/10/10	Manchester
Training Vouchers	70350	14/9/10	14/9/10	London
Dreamweaver 101 Rookie (EVE)	70352	30/11/10	30/11/10	London
InDesign 201 Hotshot	70353	26/1/11	27/1/11	London
WACOM DAY	70354	22/10/10	22/10/10	London
Cancelled	70355	2/11/10	2/11/10	London
Cancelled	70356	3/11/10	3/11/10	London
Cancelled	70357	12/11/10	12/11/10	London
WACOM DAY	70358	19/11/10	19/11/10	London
Bespoke - Client Site	70359	15/10/10	15/10/10	On-site
Cancelled	70360	25/10/10	25/10/10	On-site
Cancelled	70361	29/10/10	29/10/10	On-site
Bespoke - Client Site	70362	11/1/11	11/1/11	On-site
Illustrator 101 Rookie	70364	5/11/10	5/11/10	London
Flex Consultancy	70365	20/10/10	20/10/10	On-site
Flex Consultancy	70366	8/11/10	12/11/10	On-site
AutoCAD ACA Prep / Exam	70367	5/11/10	5/11/10	London
Training Vouchers	70368	17/9/10	17/9/10	London
**HOLIDAY**	70369	20/12/10	24/12/10	London
Cancelled	70370	27/12/10	31/12/10	London
**HOLIDAY**	70371	22/11/10	26/11/10	London
**HOLIDAY**	70372	8/12/10	10/12/10	London
**HOLIDAY**	70373	11/10/10	15/10/10	London
Photoshop 301 Super HotShot	70374	31/1/11	2/2/11	London
Cancelled	70375	20/12/10	20/12/10	
Cancelled	70376	30/9/10	1/10/10	On-site
AutoCAD ACA Prep / Exam	70377	19/10/10	19/10/10	London
Illustrator 101 Weekends	70378	30/10/10	30/10/10	Manchester
Final Cut Pro 101 Rookie	70379	17/1/11	19/1/11	London
Final Cut Pro 300 Hotshot	70380	26/1/11	28/1/11	London
Color 101 Rookie	70381	7/2/11	8/2/11	London
Motion 101 Rookie	70382	11/4/11	13/4/11	London
Photoshop 101 ACA Weekends	70383	13/11/10	13/11/10	London
HTML 101 Rookie	70384	24/1/11	26/1/11	London
Cascading Style Sheets 101 Rookie	70385	27/1/11	28/1/11	London
HTML 101 Rookie	70386	5/10/10	6/10/10	Manchester
Bespoke Course	70387	22/9/10	22/9/10	
3ds Max Jumpstart Zero to Hero	70389	24/1/11	28/1/11	Manchester
Bespoke - At Academy Class	70392	28/10/10	29/10/10	Manchester
Bespoke Course	70393	4/10/10	4/10/10	On-site
Final Cut Pro 300 Hotshot	70394	23/3/11	25/3/11	London
**HOLIDAY**	70395	6/10/10	7/10/10	Glasgow
Illustrator 101 Rookie	70396	26/11/10	26/11/10	Cardiff
Cancelled	70397	20/12/10	21/12/10	London
Photoshop 301 Super HotShot	70398	19/1/11	21/1/11	Manchester
Bespoke - Client Site	70399	30/9/10	1/10/10	On-site
Motion 101 Rookie	70401	19/10/10	19/10/10	Glasgow
Cinema 4D 101 Rookie	70402	14/2/11	16/2/11	London
Cinema 4D 101 Rookie	70403	11/4/11	13/4/11	London
Design Techniques & Graphic Design Concepts 101	70404	19/11/10	19/11/10	London
Cancelled	70405	6/12/10	8/12/10	London
Cascading Style Sheets 101 Rookie	70406	9/12/10	10/12/10	Manchester
Photoshop 101 Rookie	70407	7/2/11	8/2/11	London
Photoshop 201 Hotshot	70408	9/2/11	10/2/11	London
Photoshp ACE	70409	11/2/11	11/2/11	London
Flash 101 Rookie	70410	17/1/11	18/1/11	London
Flash 201 HotShot	70411	19/1/11	20/1/11	London
Flash ACA	70412	21/1/11	21/1/11	London
Dreamweaver ACA	70413	5/11/10	5/11/10	Glasgow
3ds Max 201 Hotshot	70414	7/2/11	9/2/11	London
Framemaker 101 Rookie	70415	7/10/10	8/10/10	Manchester
Bespoke - Client Site	70416	29/10/10	29/10/10	On-site
Cancelled	70417	25/10/10	25/10/10	On-site
Bespoke - Client Site	70418	21/2/11	21/2/11	Cardiff
Bespoke - Client Site	70419	25/10/10	25/10/10	On-site
Podcasts / Vodcasts 101: Rookie 	70420	14/1/11	14/1/11	London
InDesign 101 Rookie	70421	24/1/11	25/1/11	Glasgow
Email Marketing 101 Rookie	70422	17/11/10	17/11/10	London
Bespoke - At Academy Class	70423	11/10/10	12/10/10	Glasgow
Acrobat 101 Rookie	70424	7/2/11	8/2/11	London
Acrobat 101 Rookie	70425	4/4/11	5/4/11	London
Acrobat 101 Rookie	70426	6/6/11	7/6/11	London
Acrobat 101 Rookie	70427	9/2/11	10/2/11	London
Acrobat 201 Hotshot	70428	6/4/11	7/4/11	London
Acrobat 201 Hotshot	70429	8/6/11	9/6/11	London
Framemaker 101 Rookie	70430	10/1/11	11/1/11	London
Framemaker 101 Rookie	70431	18/4/11	19/4/11	London
Framemaker 101 Rookie	70432	14/7/11	15/7/11	London
Digital Photography 101:Rookie	70433	3/2/11	3/2/11	London
Digital Photography 101:Rookie	70434	3/5/11	3/5/11	London
Digital Photography 101:Rookie	70435	28/7/11	28/7/11	London
Illustrator 101 Rookie	70436	17/1/11	18/1/11	London
Illustrator 101 Rookie	70437	28/2/11	1/3/11	London
Illustrator 101 Rookie	70438	11/4/11	12/4/11	London
Illustrator 101 Rookie	70439	31/5/11	1/6/11	London
Illustrator 101 Rookie	70440	11/7/11	12/7/11	London
Illustrator 201 Hotshot	70441	19/1/11	20/1/11	London
Illustrator 201 Hotshot	70442	2/3/11	3/3/11	London
Illustrator 201 Hotshot	70443	13/4/11	14/4/11	London
Illustrator 201 Hotshot	70444	2/6/11	3/6/11	London
Illustrator 201 Hotshot	70445	13/7/11	14/7/11	London
Web Usability	70446	17/3/11	17/3/11	London
InDesign 201 Hotshot	70447	26/1/11	27/1/11	London
InDesign 101 Rookie	70448	24/1/11	25/1/11	London
InDesign 101 Rookie	70449	9/2/11	10/2/11	London
InDesign 101 Rookie	70450	21/2/11	22/2/11	London
InDesign 101 Rookie	70451	9/3/11	10/3/11	London
InDesign 101 Rookie	70452	21/3/11	22/3/11	London
InDesign 101 Rookie	70453	6/4/11	7/4/11	London
InDesign 101 Rookie	70454	18/4/11	19/4/11	London
InDesign 101 Rookie	70455	5/5/11	6/5/11	London
InDesign 101 Rookie	70456	16/5/11	17/5/11	London
InDesign 101 Rookie	70457	8/6/11	9/6/11	London
InDesign 101 Rookie	70458	20/6/11	21/6/11	London
InDesign 101 Rookie	70459	6/7/11	7/7/11	London
InDesign 101 Rookie	70460	18/7/11	19/7/11	London
InDesign 201 Hotshot	70461	23/2/11	24/2/11	London
Illustrator 201 Hotshot	70462	23/3/11	24/3/11	London
InDesign 201 Hotshot	70463	20/4/11	21/4/11	London
InDesign 201 Hotshot	70464	18/5/11	19/5/11	London
InDesign 201 Hotshot	70465	22/6/11	23/6/11	London
InDesign 201 Hotshot	70466	20/7/11	21/7/11	London
Indesign 301 Super HotShot	70467	14/2/11	16/2/11	London
Indesign 301 Super HotShot	70468	9/5/11	11/5/11	London
InDesign ACE	70469	16/2/11	16/2/11	London
InDesign ACE	70470	11/5/11	11/5/11	London
Photoshop 101 Rookie	70471	10/1/11	11/1/11	London
Photoshop 101 Rookie	70472	26/1/11	27/1/11	London
Photoshop 101 Rookie	70473	7/2/11	8/2/11	London
Photoshop 101 Rookie	70474	23/2/11	24/2/11	London
Photoshop 101 Rookie	70475	7/3/11	8/2/11	London
Photoshop 101 Rookie	70476	23/3/11	24/3/11	London
Photoshop 101 Rookie	70477	4/4/11	5/4/11	London
Photoshop 101 Rookie	70478	20/4/11	21/4/11	London
Photoshop 101 Rookie	70479	3/5/11	4/5/11	London
Photoshop 101 Rookie	70480	18/5/11	19/5/11	London
Photoshop 101 Rookie	70481	6/6/11	7/6/11	London
Photoshop 101 Rookie	70482	22/6/11	23/6/11	London
Photoshop 101 Rookie	70483	4/7/11	5/7/11	London
Photoshop 101 Rookie	70484	20/7/11	21/7/11	London
Photoshop 201 Hotshot	70485	12/1/11	14/1/11	London
Illustrator 101 Rookie	70486	11/2/11	11/2/11	London
Photoshop 201 Hotshot	70487	9/3/11	11/3/11	London
Photoshop 201 Hotshot	70488	6/4/11	8/4/11	London
Photoshop 201 Hotshot	70489	5/5/11	6/5/11	London
Photoshop 201 Hotshot	70490	8/6/11	10/6/11	London
Photoshop 201 Hotshot	70491	6/7/11	8/7/11	London
Photoshop 301 Super HotShot	70492	31/1/11	2/2/10	London
Photoshop 301 Super HotShot	70493	27/4/11	29/4/11	London
Photoshop 301 Super HotShot	70494	25/7/11	27/7/11	London
Photoshop ACA	70495	14/1/11	14/1/11	London
Photoshop ACA	70496	11/2/11	11/2/11	London
Adobe Print Production Workflow	70497	28/1/11	28/1/11	London
Adobe Print Production Workflow	70498	25/3/11	25/3/11	London
Adobe Print Production Workflow	70499	24/6/11	24/6/11	London
Bespoke - Client Site	70500	7/10/10	7/10/10	On-site
Bespoke - Client Site	70501	26/10/10	26/10/10	On-site
Bespoke Course	70502	14/10/10	14/10/10	On-site
Bespoke - Client Site	70503	19/10/10	19/10/10	On-site
Bespoke - Client Site	70504	28/10/10	28/10/10	On-site
Dreamweaver 101 Rookie	70505	4/5/11	6/5/11	Glasgow
Bespoke Course	70506	27/10/10	27/10/10	London
Adobe Eseminars	70507	26/10/10	26/10/10	Regents Park
Adobe Eseminars	70508	19/10/10	19/10/10	Regents Park
Photoshop 101 Rookie	70509	1/11/10	2/11/10	Birmingham
InDesign 101 Rookie	70510	3/11/10	4/11/10	Birmingham
Illustrator 101 Rookie	70511	5/11/10	5/11/10	Birmingham
Training Vouchers	70512	1/10/10	1/10/10	London
Cancelled	70514	8/12/10	9/12/10	Manchester
Training Vouchers	70515	1/10/10	1/10/10	London
Room Hire	70516	4/10/10	5/10/10	London
Training Vouchers	70517	4/10/10	4/10/10	London
Course Preps	70518	11/10/10	15/10/10	Manchester
Adobe Eseminars	70519	2/11/10	2/11/10	Regents Park
Adobe Eseminars	70520	9/11/10	9/11/10	Regents Park
Adobe Eseminars	70521	16/11/10	16/11/10	Regents Park
Adobe Eseminars	70522	30/11/10	30/11/10	Regents Park
Adobe Eseminars	70523	7/12/10	7/12/10	Regents Park
Adobe Eseminars	70524	14/12/10	14/12/10	Regents Park
AutoCAD 101 Rookie	70525	29/11/10	1/12/10	London
iPhone Developer 101 Rookie	70527	14/2/11	18/2/11	London
AutoCAD 301  3d Modelling	70528	16/2/11	18/2/11	London
**HOLIDAY**	70529	10/12/10	10/12/10	Glasgow
Flex 101 Developing RIAs	70530	23/5/11	25/5/11	London
Flex Data and Communications	70531	26/5/11	27/5/11	London
Premiere Pro 101 Rookie	70532	8/11/10	9/11/10	Manchester
3ds Max Jumpstart Zero to Hero	70533	9/5/11	13/5/11	London
3ds Max 201 Hotshot	70534	16/5/11	18/5/11	London
3ds Max V-Ray	70535	19/5/11	20/5/11	London
After Effects 101 Rookie	70536	1/12/10	2/12/10	Glasgow
After Effects 201 Hotshot	70537	3/12/10	3/12/10	Glasgow
Flash 301 ActionScript Rookie	70538	7/2/11	9/2/11	London
Cancelled	70539	22/11/10	24/11/10	Manchester
**HOLIDAY**	70540	6/10/10	8/10/10	
**HOLIDAY**	70541	4/10/10	4/10/10	
**HOLIDAY**	70542	1/12/10	3/12/10	London
**HOLIDAY**	70543	6/12/10	10/12/10	London
**HOLIDAY**	70544	13/12/10	17/12/10	London
10 Training Voucher days	70545	6/10/10	6/10/10	London
Flash 401 ActionScript HotShot	70546	10/2/11	11/2/11	London
After Effects 101 Rookie	70547	21/2/11	23/2/11	London
InDesign 101 Rookie	70548	17/1/11	18/1/11	Manchester
Photoshop 101 Rookie	70549	19/1/11	20/1/11	Manchester
Illustrator 101 Rookie	70550	21/1/11	21/1/11	Manchester
Cancelled	70551	1/12/10	2/12/10	London
**HOLIDAY**	70552	18/10/10	19/10/10	London
**HOLIDAY**	70553	14/12/10	17/12/10	London
Cancelled	70554	14/12/10	17/12/10	London
**HOLIDAY**	70555	4/10/10	4/10/10	London
**HOLIDAY**	70556	6/10/10	8/10/10	London
sick	70557	7/10/10	7/10/10	London
Ilife rookie 101	70558	17/1/11	18/1/11	London
Ilife rookie 101	70559	26/4/11	27/4/11	London
Ilife rookie 101	70560	4/7/11	5/7/11	London
Iwork 101 Rookie 	70561	19/1/11	20/1/11	London
Iwork 101 Rookie 	70562	28/4/11	29/4/11	London
**HOLIDAY**	70563	8/10/10	8/10/10	London
**HOLIDAY**	70564	11/10/10	15/10/10	London
**HOLIDAY**	70565	22/10/10	22/10/10	London
Cancelled	70566	9/11/10	9/11/10	London
Cancelled	70567	29/10/10	29/10/10	London
Dreamweaver 101 Rookie	70568	10/1/11	12/1/11	Manchester
Dreamweaver Day 4 ACA	70569	13/1/11	13/1/11	Manchester
Dreamweaver ACA	70570	14/1/11	14/1/11	Manchester
AutoCAD ACE	70571	5/11/10	5/11/10	London
3ds Max V-Ray	70572	10/2/11	11/2/11	London
Cancelled	70573	17/11/10	19/11/10	Manchester
**HOLIDAY**	70574	23/11/10	26/11/10	London
**HOLIDAY**	70575	29/11/10	29/11/10	London
Cancelled	70576	3/11/10	4/11/10	London
AutoCAD ACA Prep / Exam	70577	9/12/10	10/12/10	Manchester
Softimage 101: Jumpstart	70578	29/11/10	3/12/10	London
AutoCAD 201 Hotshot	70579	21/2/11	22/2/11	Manchester
AutoCAD 301  3d Modelling	70580	23/2/11	25/2/11	Manchester
Bespoke - Client Site	70581	16/12/10	17/12/10	On-site
Dreamweaver ACA Jumpstart Weekends	70582	15/1/11	15/1/11	London
Photoshop 101 ACA Weekends	70583	15/1/11	15/1/11	London
Captivate 101 Rookie	70584	24/1/11	25/1/11	London
Indesign 301 Super HotShot	70585	10/1/11	12/1/11	Manchester
Flash 101 Rookie	70586	13/1/11	14/1/11	Manchester
Illustrator 101 Rookie	70587	14/2/11	15/2/11	Glasgow
Cancelled	70588	30/11/10	30/11/10	London
**HOLIDAY**	70589	22/10/10	22/10/10	London
Cancelled	70590	14/12/10	17/12/10	London
**HOLIDAY**	70591	3/1/11	6/1/11	London
Acrobat 201 Hotshot	70592	22/11/10	23/11/10	London
Illustrator 201 Hotshot	70593	16/2/11	17/2/11	Manchester
Illustrator 101 Rookie	70594	14/2/11	15/2/11	Manchester
**HOLIDAY**	70596	26/10/10	26/10/10	London
AutoCAD 101 Rookie	70597	17/1/11	19/1/11	London
AutoCAD ACA Prep / Exam	70600	20/1/11	21/1/11	London
After Effects 201 Hotshot	70601	24/2/11	25/2/11	London
AutoCAD 201 Hotshot	70602	14/2/11	15/2/11	London
Digital Art 101 Rookie	70603	24/1/11	25/1/11	London
Digital Art 201 Hotshot	70604	26/1/11	27/1/11	London
Illustrator 301 Super HotShot	70605	14/3/11	16/3/11	London
Cascading Style Sheets 101 Rookie	70606	3/2/11	4/2/11	Manchester
Dreamweaver 101 Rookie	70607	28/3/11	2/3/11	London
Dreamweaver 101 Rookie	70608	28/3/11	30/3/11	London
Dreamweaver 101 Rookie	70609	27/4/11	29/4/11	London
Dreamweaver 101 Rookie	70610	23/5/11	25/5/11	London
Dreamweaver 101 Rookie	70611	27/6/11	29/6/11	London
Dreamweaver 101 Rookie	70612	25/7/11	27/7/10	London
Dreamweaver 101 Rookie	70613	31/1/11	2/2/11	London
InDesign 201 Hotshot	70614	19/1/11	20/1/11	Manchester
Photoshop 101 Rookie	70615	31/1/11	1/2/11	Manchester
Photoshop ACE	70616	4/2/11	4/2/11	Manchester
QuarkXPress 101 Rookie	70617	17/1/11	18/1/11	Manchester
QuarkXPress 201 Hotshot	70618	19/1/11	21/1/11	Manchester
InDesign 201 Hotshot	70619	26/1/11	27/1/11	Glasgow
Photoshop 101 Rookie	70620	10/1/11	11/1/11	Glasgow
Photoshop ACA	70621	14/1/11	14/1/11	Glasgow
Illustrator 201 Hotshot	70622	16/2/11	17/2/11	Glasgow
Photoshop 101 Rookie	70623	7/2/11	8/2/11	Glasgow
Photoshop 101 Rookie	70624	28/2/11	1/3/11	Manchester
Photoshop 201 Hotshot	70625	2/2/11	4/2/11	Manchester
**HOLIDAY**	70626	10/1/11	10/1/11	London
Cancelled	70627	24/1/11	25/1/11	London
Captivate 201 Hotshot	70628	26/1/11	27/1/11	London
Silverlight 101: Rookie	70629	12/1/11	14/1/11	London
Dreamweaver for Newsletters	70630	10/1/11	11/1/11	London
Flash Catalyst 101 Rookie 	70631	24/1/11	25/1/11	London
Adobe Print Production Workflow	70632	5/11/10	5/11/10	London
Bespoke - Client Site	70633	2/12/10	3/12/10	On-site
Captivate 201 Hotshot	70634	9/11/10	10/11/10	Newcastle
Flash 101 Rookie	70635	13/1/11	14/1/11	London
Dreamweaver 101 Rookie	70636	10/1/11	12/1/11	London
Bespoke - At Academy Class	70638	17/11/10	17/11/10	London
iPhone Developer 101 Rookie	70639	14/3/11	18/3/11	Manchester
3ds Max Jumpstart Zero to Hero	70640	31/1/11	4/2/11	London
Flash 101 Rookie	70641	3/3/11	4/3/11	London
InDesign 101 Rookie	70642	12/1/11	13/1/11	London
InDesign 101 Rookie	70643	5/5/11	6/5/11	London
Bespoke - At Academy Class	70645	27/10/10	27/10/10	London
Flash 101 Rookie	70646	13/6/11	15/6/11	Manchester
